player_id,short_name,long_name,fifa_version,club_name,player_positions,overall,pace,shooting,passing,dribbling,defending,physic,season
245497,Chema Núñez,José Manuel Núñez Martín,20,Almería,"CAM, ST",64,66.0,52.0,63.0,70.0,41.0,53.0,20-21
246049,A. Lupu,Andrei Daniel Lupu,20,Deportivo Alavés,ST,64,64.0,63.0,46.0,61.0,19.0,55.0,20-21
248398,Z. Thior,Zourdine Mouhemed Thior,20,Real Sociedad,RW,64,76.0,59.0,52.0,69.0,30.0,61.0,20-21
248710,Paulino,Paulino de la Fuente Gómez,20,Deportivo Alavés,"RM, CAM",64,68.0,55.0,62.0,67.0,32.0,46.0,20-21
252847,D. Rosić,Dragan Rosić,20,Almería,GK,64,,,,,,,20-21
221397,Dani Molina,Daniel Molina Orta,20,Celta de Vigo,"CDM, CAM",64,48.0,59.0,66.0,65.0,61.0,41.0,20-21
243430,David Alba,David Alba Fernández,20,Getafe,CB,64,44.0,22.0,40.0,39.0,65.0,54.0,20-21
245631,Perera,Antonio Perera Calderón,20,Deportivo Alavés,CDM,64,62.0,33.0,60.0,54.0,61.0,68.0,20-21
239496,Y. Fekir,Yassin Fékir,20,Real Betis,"LW, RW, CAM",64,73.0,56.0,60.0,71.0,30.0,56.0,20-21
248746,Jesús Fortes,Jesús Fortes Socas,20,Las Palmas,RB,64,72.0,33.0,52.0,62.0,61.0,59.0,20-21
251011,Kirian,Kirian Rodríguez Concepción,20,Las Palmas,"CAM, CM, RM",64,66.0,54.0,63.0,63.0,47.0,57.0,20-21
237032,Javi Jiménez,Javier Jiménez García,20,Valencia,CB,64,42.0,30.0,50.0,44.0,67.0,50.0,20-21
220388,S. Chakla,Soufiane Chakla Mrioued,20,Villarreal,CB,64,58.0,32.0,47.0,48.0,62.0,68.0,20-21
244955,G. Rodríguez,Gianni Daniel Rodríguez Fernández,20,Almería,LB,64,70.0,35.0,47.0,63.0,62.0,58.0,20-21
245528,Edu Espiau,Eduardo David Espiau Hernández,20,Villarreal,ST,64,64.0,63.0,52.0,60.0,25.0,58.0,20-21
251337,Alex Suárez,José Alejandro Suárez Suárez,20,Las Palmas,CB,64,70.0,36.0,50.0,48.0,63.0,64.0,20-21
225868,David Gil,David Gil Mohedano,20,Cádiz,GK,64,,,,,,,20-21
246169,Roberto López,Roberto López Alcaide,20,Real Sociedad,CAM,63,54.0,51.0,65.0,67.0,16.0,33.0,20-21
247328,Unai Vencedor,Unai Vencedor París,20,Athletic Club,CM,63,66.0,56.0,64.0,65.0,54.0,62.0,20-21
252324,Riquelme,Rodrigo Riquelme Reche,20,Atlético Madrid,"CF, CAM",63,66.0,60.0,57.0,64.0,39.0,53.0,20-21
228791,Otegui,Antonio Islam Otegui Khalifi,20,Osasuna,"CM, CAM",63,69.0,45.0,58.0,64.0,62.0,66.0,20-21
243201,Álex Domínguez,Alejandro Domínguez Romero,20,Deportivo Alavés,GK,63,,,,,,,20-21
252598,Sergio Lozano,Sergio Lozano Lluch,20,Villarreal,CM,63,64.0,48.0,62.0,68.0,52.0,49.0,20-21
241488,Sillero,Jon Sillero Monreal,20,Athletic Club,"RB, CB",63,72.0,43.0,51.0,53.0,63.0,62.0,20-21
225395,Ezkieta,Jokin Ezkieta Mendiburu,20,Athletic Club,GK,63,,,,,,,20-21
228456,Juan Pérez,Juan Manuel Pérez Ruiz,20,Osasuna,GK,63,,,,,,,20-21
236727,Pepe Mena,José Mena Rodríguez,20,Sevilla,"CDM, CM, CAM",63,57.0,51.0,61.0,59.0,62.0,51.0,20-21
246926,Pepe Castaño,José Castaño Muñoz,20,Villarreal,CB,63,55.0,41.0,51.0,51.0,62.0,59.0,20-21
252270,P. Cornud,Pierre Cornud,20,Mallorca,"LB, LWB",63,79.0,55.0,59.0,60.0,57.0,67.0,20-21
231526,Y. Andzouana,Yhoan Many Andzouana,20,Girona,LM,63,75.0,58.0,58.0,64.0,37.0,55.0,20-21
235999,L. García,Luis Alberto García Pacheco,20,Sevilla,GK,63,,,,,,,20-21
237688,S. Erimuya,Saturday Keigo Erimuya,20,Cádiz,CB,63,70.0,35.0,35.0,46.0,64.0,65.0,20-21
243587,Fran Vieites,Francisco Barbosa Vieites,20,Celta de Vigo,GK,63,,,,,,,20-21
236509,Diego Parras,Diego Marrero Parras,20,Las Palmas,RB,63,73.0,27.0,50.0,59.0,60.0,61.0,20-21
228309,Montoro,Adrián Hernández Montoro,20,Almería,RB,63,63.0,32.0,50.0,49.0,63.0,66.0,20-21
229207,Àlex Corredera,Alexandre Corredera Alardi,20,Valencia,RM,63,56.0,57.0,67.0,67.0,46.0,46.0,20-21
244005,Endika,Endika Irigoyen Bravo,20,Osasuna,LB,63,69.0,36.0,50.0,56.0,59.0,70.0,20-21
240559,Obama,Salomón Asumo Obama Ondo,20,Celta de Vigo,"ST, LM",62,75.0,61.0,50.0,65.0,26.0,46.0,20-21
247411,Altube,Diego Altube Suárez,20,Real Madrid,GK,62,,,,,,,20-21
252590,Fer Niño,Fernando Niño Rodríguez,20,Villarreal,ST,62,61.0,60.0,52.0,59.0,24.0,63.0,20-21
246277,Meseguer,Luis Alberto Meseguer Villanueva,20,Rayo Vallecano,"LB, CB, RB",62,64.0,36.0,47.0,51.0,61.0,57.0,20-21
241477,Callejón,Francisco Callejón Segura,20,Almería,"CM, CDM",62,59.0,53.0,62.0,61.0,59.0,54.0,20-21
246928,Iván Martín,Iván Martín Núñez,20,Villarreal,"CAM, CM",62,59.0,55.0,61.0,64.0,40.0,44.0,20-21
248165,A. Rațiu,Andrei Florin Rațiu,20,Villarreal,RB,62,67.0,50.0,59.0,66.0,59.0,58.0,20-21
245745,Rubén Enri,Rubén Enri García,20,Almería,ST,62,58.0,64.0,50.0,57.0,23.0,57.0,20-21
245895,Iván,Iván Navarro Mateos,20,Real Betis,LM,62,70.0,53.0,60.0,61.0,29.0,57.0,20-21
247500,Edgar,Edgar González Estrada,20,Real Betis,CB,62,41.0,27.0,52.0,40.0,62.0,65.0,20-21
232281,J. Victoria,Juan David Victoria López,20,Granada,ST,62,66.0,62.0,47.0,64.0,26.0,45.0,20-21
246097,Sergio González,Sergio González Martínez,20,Cádiz,CB,62,58.0,28.0,40.0,40.0,63.0,59.0,20-21
221653,Fran Serrano,Francisco José Serrano Santos,20,Granada,CB,62,38.0,33.0,40.0,40.0,60.0,66.0,20-21
213709,Isi Gómez,Isaac Gómez Sánchez,20,Granada,"CM, CAM",62,46.0,49.0,62.0,65.0,51.0,48.0,20-21
234152,Sito,Andrés Pascual Santonja,20,Valencia,LM,62,51.0,60.0,61.0,69.0,43.0,38.0,20-21
243972,Jordi Sánchez,Jordi Sánchez Ribas,20,Valencia,ST,62,61.0,62.0,43.0,56.0,26.0,58.0,20-21
241055,Diego Pampín,Diego Varela Pampín,20,Celta de Vigo,"LB, LM",61,60.0,33.0,51.0,55.0,58.0,55.0,20-21
237170,Aitor Lorea,Aitor Lorea Vergara,20,Osasuna,"RM, LM",61,70.0,55.0,57.0,62.0,33.0,54.0,20-21
252866,Carreira,Sergio Carreira Vilariño,20,Celta de Vigo,RB,61,63.0,26.0,46.0,54.0,60.0,49.0,20-21
243308,Álex Dos Santos,Alejandro Dos Santos Ferreira,20,Atlético Madrid,GK,61,,,,,,,20-21
245568,Dani Merino,Daniel Merino Correa,20,Rayo Vallecano,GK,61,,,,,,,20-21
245632,Miguel Morro,Miguel Ángel Morro Muñoz,20,Rayo Vallecano,GK,61,,,,,,,20-21
252864,Bermejo,Sergio Bermejo Lillo,20,Celta de Vigo,"CAM, RW, LW",61,70.0,46.0,55.0,68.0,31.0,43.0,20-21
240575,Prendes,Alejandro Prendes Reina,20,Almería,CB,61,68.0,31.0,37.0,40.0,61.0,65.0,20-21
246657,Álvaro Valles,Álvaro Vallés Rosa,20,Las Palmas,GK,61,,,,,,,20-21
223120,José León,José León Bernal,20,Rayo Vallecano,CB,61,55.0,32.0,47.0,44.0,61.0,61.0,20-21
231187,Oleaga,Hodei Oleaga Alarcia,20,Athletic Club,GK,61,,,,,,,20-21
236879,José Alonso,José Manuel Alonso Domínguez,20,Almería,CB,61,61.0,24.0,35.0,39.0,61.0,62.0,20-21
248069,Javi Navarro,Javier Navarro Rodríguez,20,Cádiz,"LM, LW",61,70.0,54.0,53.0,64.0,25.0,50.0,20-21
220352,Moyita,Sergio Dueñas Ruiz,20,Mallorca,"RM, CAM",61,59.0,58.0,57.0,66.0,31.0,47.0,20-21
248228,V. De Baunbag,Víctor Christopher De Baunbaug,20,Mallorca,"ST, RW",60,74.0,56.0,52.0,63.0,26.0,59.0,20-21
246112,N. Djouahra,Näis Djouahra,20,Real Sociedad,CAM,60,62.0,53.0,59.0,61.0,30.0,36.0,20-21
246592,Algobia,Ángel Algobia Esteves,20,Rayo Vallecano,CM,60,45.0,52.0,58.0,61.0,54.0,48.0,20-21
248202,Elias Ramírez,Elias Ramírez García,20,Mallorca,GK,60,,,,,,,20-21
252325,Ismael,Ismael Gutiérrez Montilla,20,Real Betis,CM,60,66.0,54.0,58.0,62.0,56.0,53.0,20-21
243397,Daniel Rebollo,Daniel Rebollo Franco,20,Real Betis,GK,60,,,,,,,20-21
246278,Manu Navarro,Manuel Navarro Sánchez,20,Rayo Vallecano,CM,60,54.0,49.0,56.0,54.0,53.0,57.0,20-21
245596,Sergio,Sergio Pérez Jaén,20,Cádiz,RM,60,63.0,60.0,57.0,63.0,32.0,51.0,20-21
236995,Rubén Sánchez,Rubén Sánchez Pérez Cejuela,20,Granada,ST,60,48.0,62.0,46.0,52.0,37.0,55.0,20-21
236882,Altamirano,Diego Altamirano Carbonell,20,Real Betis,LW,59,64.0,58.0,53.0,61.0,30.0,42.0,20-21
247089,Julio Alonso,Julio Alonso Sosa,20,Real Betis,"LB, RB",59,68.0,36.0,48.0,57.0,57.0,57.0,20-21
252276,Raúl Prada,Raúl Prada Lozano,20,Mallorca,"CB, LB",58,63.0,28.0,38.0,43.0,59.0,62.0,20-21
242073,J. Blázquez,Joaquín Blázquez,20,Valencia,GK,58,,,,,,,20-21
245599,Darío Ramos,Darío Ramos Pinazo,20,Getafe,GK,58,,,,,,,20-21
247178,Jero Lario,Jerónimo Manuel Lario Martínez,20,Almería,GK,58,,,,,,,20-21
248148,Zubimendi,Martín Zubimendi Ibáñez,20,Real Sociedad,CM,57,61.0,49.0,59.0,58.0,40.0,47.0,20-21
220190,Cristian Arco,Cristian Arco Cabello,20,Cádiz,GK,56,,,,,,,20-21
245787,Iván Martínez,Iván Martínez Marqués,20,Osasuna,GK,54,,,,,,,20-21
158023,L. Messi,Lionel Andrés Messi Cuccittini,19,FC Barcelona,"CF, RW, ST",94,88.0,91.0,88.0,96.0,32.0,61.0,19-20
155862,Sergio Ramos,Sergio Ramos García,19,Real Madrid,CB,91,75.0,63.0,71.0,71.0,91.0,84.0,19-20
176580,L. Suárez,Luis Alberto Suárez Díaz,19,FC Barcelona,ST,91,80.0,90.0,79.0,88.0,52.0,85.0,19-20
177003,L. Modrić,Luka Modrić,19,Real Madrid,"CM, CDM",91,76.0,76.0,90.0,91.0,70.0,67.0,19-20
200389,J. Oblak,Jan Oblak,19,Atlético Madrid,GK,90,,,,,,,19-20
192119,T. Courtois,Thibaut Nicolas Marc Courtois,19,Real Madrid,GK,90,,,,,,,19-20
182493,D. Godín,Diego Roberto Godín Leal,19,Atlético Madrid,CB,90,68.0,48.0,65.0,62.0,89.0,84.0,19-20
182521,T. Kroos,Toni Kroos,19,Real Madrid,"CM, CDM",90,67.0,82.0,89.0,82.0,74.0,69.0,19-20
192448,M. ter Stegen,Marc-André ter Stegen,19,FC Barcelona,GK,89,,,,,,,19-20
197781,Isco,Francisco Román Alarcón Suárez,19,Real Madrid,"CAM, CM, LW",89,72.0,81.0,85.0,93.0,61.0,62.0,19-20
194765,A. Griezmann,Antoine Griezmann,19,Atlético Madrid,ST,89,86.0,86.0,81.0,89.0,50.0,70.0,19-20
200145,Casemiro,Carlos Henrique Venancio Casimiro,19,Real Madrid,CDM,88,62.0,69.0,75.0,72.0,87.0,88.0,19-20
189242,Coutinho,Philippe Coutinho Correia,19,FC Barcelona,"LW, RW, CM",88,81.0,81.0,86.0,91.0,45.0,64.0,19-20
173731,G. Bale,Gareth Frank Bale,19,Real Madrid,"RW, ST",88,95.0,88.0,84.0,85.0,58.0,76.0,19-20
176676,Marcelo,Marcelo Vieira da Silva Júnior,19,Real Madrid,LB,88,82.0,71.0,83.0,90.0,81.0,82.0,19-20
189511,Sergio Busquets,Sergio Busquets i Burgos,19,FC Barcelona,"CDM, CM",88,43.0,62.0,79.0,78.0,85.0,80.0,19-20
205600,S. Umtiti,Samuel Yves Umtiti,19,FC Barcelona,CB,87,72.0,64.0,71.0,72.0,88.0,82.0,19-20
152729,Piqué,Gerard Piqué Bernabéu,19,FC Barcelona,CB,87,55.0,61.0,69.0,65.0,87.0,76.0,19-20
168651,I. Rakitić,Ivan Rakitić,19,FC Barcelona,CM,87,62.0,84.0,87.0,82.0,72.0,69.0,19-20
189332,Jordi Alba,Jordi Alba Ramos,19,FC Barcelona,LB,87,93.0,69.0,79.0,83.0,79.0,72.0,19-20
193041,K. Navas,Keylor Navas Gamboa,19,Real Madrid,GK,87,,,,,,,19-20
201535,R. Varane,Raphaël Varane,19,Real Madrid,CB,86,84.0,45.0,61.0,64.0,86.0,80.0,19-20
189513,Parejo,Daniel Parejo Muñoz,19,Valencia,"CM, CAM, CDM",86,47.0,80.0,88.0,79.0,71.0,71.0,19-20
220834,Marco Asensio,Marco Asensio Willemsen,19,Real Madrid,"LW, CAM, RW",85,81.0,84.0,83.0,85.0,43.0,60.0,19-20
208421,Saúl,Saúl Ñíguez Esclápez,19,Atlético Madrid,"CM, LM, RM",85,70.0,77.0,79.0,82.0,78.0,76.0,19-20
193747,Koke,Jorge Resurrección Merodio,19,Atlético Madrid,"LM, CM, RM",85,69.0,75.0,88.0,82.0,69.0,78.0,19-20
164169,Filipe Luís,Filipe Luís Kasmirski,19,Atlético Madrid,LB,85,75.0,62.0,78.0,78.0,81.0,79.0,19-20
179844,Diego Costa,Diego da Silva Costa,19,Atlético Madrid,ST,85,75.0,83.0,64.0,76.0,49.0,87.0,19-20
181872,A. Vidal,Arturo Erasmo Vidal Pardo,19,FC Barcelona,"CDM, CM",85,57.0,80.0,79.0,77.0,84.0,83.0,19-20
192629,Iago Aspas,Iago Aspas Juncal,19,Celta de Vigo,"RW, ST",85,81.0,86.0,77.0,86.0,35.0,65.0,19-20
216460,J. Giménez,José María Giménez de Vargas,19,Atlético Madrid,"CB, RB",84,68.0,45.0,51.0,52.0,86.0,82.0,19-20
199564,Sergi Roberto,Sergio Roberto Carnicer,19,FC Barcelona,"RB, RM",84,78.0,63.0,81.0,78.0,80.0,71.0,19-20
204963,Carvajal,Daniel Carvajal Ramos,19,Real Madrid,RB,84,82.0,45.0,73.0,79.0,82.0,78.0,19-20
207566,William Carvalho,William Silva de Carvalho,19,Real Betis,"CDM, CM",84,51.0,55.0,79.0,75.0,82.0,84.0,19-20
178750,Sergio Asenjo,Sergio Asenjo Andrés,19,Villarreal,GK,84,,,,,,,19-20
194404,Neto,Norberto Murara Neto,19,Valencia,GK,84,,,,,,,19-20
198329,Rodrigo,Rodrigo Moreno Machado,19,Valencia,"ST, RW, LW",84,90.0,81.0,73.0,82.0,44.0,71.0,19-20
165153,K. Benzema,Karim Benzema,19,Real Madrid,ST,84,76.0,79.0,76.0,81.0,32.0,75.0,19-20
190584,Illarramendi,Asier Illarramendi Andonegi,19,Real Sociedad,"CM, CDM",84,61.0,71.0,80.0,79.0,70.0,72.0,19-20
222737,Malcom,Malcom Filipe Silva de Oliveira,19,FC Barcelona,RW,83,84.0,79.0,81.0,85.0,27.0,64.0,19-20
213565,T. Lemar,Thomas Lemar,19,Atlético Madrid,"LM, CAM",83,85.0,76.0,83.0,85.0,59.0,67.0,19-20
195093,Willian José,Willian José da Silva,19,Real Sociedad,ST,83,64.0,83.0,66.0,77.0,40.0,80.0,19-20
204639,S. Savić,Stefan Savić,19,Atlético Madrid,CB,83,58.0,35.0,54.0,57.0,84.0,74.0,19-20
206545,Manu Trigueros,Manuel Trigueros Muñoz,19,Villarreal,"CM, CDM, LM",83,70.0,74.0,81.0,81.0,70.0,69.0,19-20
200724,Nacho Fernández,José Ignacio Fernández Iglesias,19,Real Madrid,"CB, LB, RB",83,74.0,37.0,66.0,64.0,81.0,79.0,19-20
208093,Gerard Moreno,Gerard Moreno Balagueró,19,Villarreal,ST,83,79.0,81.0,66.0,78.0,45.0,69.0,19-20
106231,Aduriz,Aritz Aduriz Zubeldia,19,Athletic Club,ST,83,67.0,82.0,64.0,75.0,50.0,81.0,19-20
178086,Adán,Antonio Adán Garrido,19,Atlético Madrid,GK,83,,,,,,,19-20
178562,É. Banega,Éver Maximiliano David Banega,19,Sevilla,"CAM, CM, CDM",83,66.0,70.0,86.0,83.0,69.0,68.0,19-20
208618,Lucas Vázquez,Lucas Vázquez Iglesias,19,Real Madrid,"RW, RM",83,81.0,75.0,82.0,82.0,46.0,67.0,19-20
231443,O. Dembélé,Ousmane Dembélé,19,FC Barcelona,"RW, LW, CM",82,89.0,75.0,76.0,88.0,36.0,55.0,19-20
230658,Arthur,Arthur Henrique Ramos de Oliveira Melo,19,FC Barcelona,"CM, CDM",82,69.0,73.0,79.0,82.0,70.0,69.0,19-20
220440,C. Lenglet,Clément Nicolas Laurent Lenglet,19,FC Barcelona,CB,82,73.0,35.0,59.0,66.0,83.0,78.0,19-20
220814,L. Hernández,Lucas François Bernard Hernández Pi,19,Atlético Madrid,"LB, CB",82,82.0,47.0,68.0,71.0,80.0,78.0,19-20
209989,T. Partey,Thomas Partey,19,Atlético Madrid,"CDM, CM, RM, RB",82,75.0,67.0,74.0,77.0,80.0,82.0,19-20
201400,Rafinha,Rafael Alcântara do Nascimento,19,FC Barcelona,"CAM, CM",82,70.0,76.0,79.0,85.0,69.0,62.0,19-20
221087,Pau López,Pau López Sabata,19,Real Betis,GK,82,,,,,,,19-20
227055,Gelson Martins,Gelson Dany Batalha Martins,19,Atlético Madrid,RM,82,94.0,69.0,75.0,86.0,47.0,61.0,19-20
231866,Rodri,Rodrigo Hernández Cascante,19,Atlético Madrid,"CM, CDM",82,68.0,69.0,75.0,78.0,76.0,75.0,19-20
201455,G. Kondogbia,Geoffrey Edwin Kondogbia,19,Valencia,"CM, CDM",82,73.0,73.0,76.0,79.0,83.0,88.0,19-20
193469,Víctor Ruiz,Víctor Ruíz Torre,19,Villarreal,CB,82,57.0,42.0,64.0,60.0,82.0,82.0,19-20
198141,Marc Bartra,Marc Bartra Aregall,19,Real Betis,"CB, RB",82,73.0,58.0,71.0,74.0,81.0,73.0,19-20
201305,Gabriel Paulista,Gabriel Armando de Abreu,19,Valencia,"CB, RB",82,73.0,49.0,68.0,65.0,83.0,80.0,19-20
216194,Dani García,Daniel García Carrillo,19,Athletic Club,"CDM, CM",82,43.0,58.0,74.0,71.0,75.0,80.0,19-20
45186,Joaquín,Joaquín Sánchez Rodríguez,19,Real Betis,"RM, LM, ST",82,73.0,77.0,83.0,83.0,41.0,61.0,19-20
170481,E. Garay,Ezequiel Marcelo Garay,19,Valencia,CB,82,35.0,63.0,66.0,64.0,82.0,79.0,19-20
171897,A. Guardado,José Andrés Guardado Hernández,19,Real Betis,"CM, CDM",82,73.0,67.0,81.0,82.0,72.0,68.0,19-20
172522,D. Wass,Daniel Wass,19,Valencia,"CM, RM, LM",82,75.0,76.0,82.0,79.0,72.0,73.0,19-20
207471,F. Vázquez,Franco Damián Vázquez,19,Sevilla,"CAM, CM",82,60.0,77.0,80.0,82.0,47.0,73.0,19-20
207664,C. Bacca,Carlos Arturo Bacca Ahumada,19,Villarreal,ST,82,74.0,79.0,65.0,79.0,33.0,71.0,19-20
216201,Iñaki Williams,Iñaki Williams Arthuer,19,Athletic Club,"ST, RW",81,93.0,78.0,73.0,80.0,41.0,79.0,19-20
215316,G. Rulli,Gerónimo Rulli,19,Real Sociedad,GK,81,,,,,,,19-20
226456,Pablo Fornals,Pablo Fornals Malla,19,Villarreal,"CAM, CM, LM",81,66.0,75.0,80.0,79.0,71.0,70.0,19-20
201377,J. Murillo,Jeison Fabián Murillo Cerón,19,Valencia,CB,81,76.0,40.0,59.0,63.0,80.0,80.0,19-20
204529,M. Batshuayi,Michy Batshuayi Tunga,19,Valencia,ST,81,76.0,81.0,59.0,78.0,33.0,72.0,19-20
199987,J. Cillessen,Jasper Cillessen,19,FC Barcelona,GK,81,,,,,,,19-20
198950,Pablo Sarabia,Pablo Sarabia García,19,Sevilla,"RM, LM, LB, RW",81,73.0,75.0,82.0,84.0,32.0,54.0,19-20
171579,Raúl García,Raúl García Escudero,19,Athletic Club,CAM,81,53.0,80.0,79.0,79.0,72.0,80.0,19-20
176600,K. Gameiro,Kévin Gameiro,19,Valencia,ST,81,85.0,81.0,75.0,77.0,43.0,68.0,19-20
184120,Bruno,Bruno Soriano Llido,19,Villarreal,"CM, CDM",81,36.0,71.0,79.0,72.0,79.0,71.0,19-20
199451,W. Ben Yedder,Wissam Ben Yedder,19,Sevilla,"ST, CAM, LM",81,85.0,78.0,74.0,84.0,39.0,61.0,19-20
199715,Vitolo,Víctor Machín Pérez,19,Atlético Madrid,"LM, RM",81,77.0,76.0,78.0,81.0,41.0,76.0,19-20
234035,Odriozola,Álvaro Odriozola Arzalluz,19,Real Madrid,RB,80,81.0,53.0,71.0,73.0,79.0,68.0,19-20
230142,Oyarzabal,Mikel Oyarzabal Ugarte,19,Real Sociedad,"LW, RW",80,73.0,75.0,78.0,82.0,38.0,58.0,19-20
234153,Carlos Soler,Carlos Soler Barragán,19,Valencia,"RM, CM, CAM",80,76.0,74.0,81.0,79.0,62.0,65.0,19-20
214997,Á. Correa,Ángel Martín Correa,19,Atlético Madrid,"RM, ST",80,80.0,80.0,71.0,86.0,54.0,59.0,19-20
227928,Nélson Semedo,Nélson Cabral Semedo,19,FC Barcelona,RB,80,92.0,57.0,67.0,80.0,73.0,72.0,19-20
212623,Santi Mina,Santiago Mina Lorenzo,19,Valencia,"ST, LW, RW",80,79.0,78.0,68.0,80.0,51.0,73.0,19-20
239207,M. Gómez,Maximiliano Gómez González,19,Celta de Vigo,ST,80,63.0,81.0,65.0,72.0,31.0,74.0,19-20
189575,Muniain,Iker Muniain Goñi,19,Athletic Club,"LW, CAM, RW, LM",80,79.0,71.0,73.0,85.0,51.0,56.0,19-20
192789,Mario Gaspar,Mario Gaspar Pérez Martínez,19,Villarreal,"RB, CB",80,78.0,70.0,71.0,73.0,79.0,78.0,19-20
194229,Hugo Mallo,Hugo Mallo Novegil,19,Celta de Vigo,RB,80,71.0,40.0,70.0,74.0,76.0,77.0,19-20
199110,L. Muriel,Luis Fernando Muriel Fruto,19,Sevilla,ST,80,88.0,75.0,68.0,84.0,27.0,72.0,19-20
205070,Portu,Cristian Portugués Manzanera,19,Girona,"RM, ST",80,82.0,77.0,75.0,81.0,60.0,75.0,19-20
224069,K. Toko Ekambi,Karl Brillant Toko Ekambi,19,Villarreal,"ST, LW, LM",80,84.0,79.0,68.0,80.0,27.0,69.0,19-20
110677,Moyá,Miguel Ángel Moyá Rumbo,19,Real Sociedad,GK,80,,,,,,,19-20
146562,Santi Cazorla,Santiago Cazorla González,19,Villarreal,"CM, CDM, LM",80,51.0,74.0,85.0,83.0,60.0,54.0,19-20
146760,Juanfran,Juan Francisco Torres Belén,19,Atlético Madrid,RB,80,81.0,58.0,74.0,77.0,76.0,76.0,19-20
177600,Beñat,Beñat Etxebarria Urkiaga,19,Athletic Club,CM,80,51.0,74.0,82.0,74.0,66.0,73.0,19-20
177633,Ángel,Ángel Luís Rodríguez Díaz,19,Getafe,ST,80,74.0,81.0,63.0,80.0,34.0,65.0,19-20
177644,Kiko Casilla,Francisco Casilla Cortés,19,Real Madrid,GK,80,,,,,,,19-20
178424,Antunes,Vitorino Gabriel Pacheco Antunes,19,Getafe,LB,80,78.0,69.0,76.0,76.0,76.0,73.0,19-20
186537,C. Stuani,Cristhian Ricardo Stuani Curbelo,19,Girona,"ST, RM",80,65.0,79.0,69.0,76.0,48.0,78.0,19-20
188388,R. Boudebouz,Ryad Boudebouz,19,Real Betis,"CAM, RM, ST",80,74.0,77.0,81.0,80.0,41.0,62.0,19-20
189354,Susaeta,Markel Susaeta Laskurain,19,Athletic Club,"RW, LW",80,75.0,71.0,84.0,83.0,41.0,63.0,19-20
199561,Nolito,Manuel Agudo Durán,19,Sevilla,"LW, LM, ST, CAM",80,72.0,78.0,76.0,80.0,45.0,67.0,19-20
200315,Cristian Tello,Cristian Tello Herrera,19,Real Betis,"LM, RM",80,92.0,73.0,75.0,81.0,38.0,58.0,19-20
205114,T. Inui,乾 貴士,19,Real Betis,LM,80,82.0,71.0,74.0,87.0,47.0,57.0,19-20
205705,Z. Feddal,Zouhair Feddal Agharbi,19,Real Betis,CB,80,57.0,49.0,61.0,58.0,81.0,77.0,19-20
219932,A. Sanabria,Arnaldo Antonio Sanabria Ayala,19,Real Betis,ST,79,78.0,75.0,70.0,81.0,34.0,65.0,19-20
226161,Marcos Llorente,Marcos Llorente Moreno,19,Real Madrid,CDM,79,54.0,48.0,73.0,70.0,76.0,71.0,19-20
205192,Denis Suárez,Denis Suárez Fernández,19,FC Barcelona,"CM, LW, RW",79,77.0,72.0,80.0,83.0,59.0,59.0,19-20
200454,Paco Alcácer,Francisco Alcácer García,19,FC Barcelona,ST,79,70.0,78.0,62.0,75.0,37.0,63.0,19-20
201143,A. Mandi,Aïssa Mandi,19,Real Betis,CB,79,66.0,46.0,73.0,69.0,80.0,72.0,19-20
211688,Gayà,José Luís Gayà Peña,19,Valencia,"LB, LM",79,87.0,61.0,76.0,78.0,72.0,68.0,19-20
199602,J. Guidetti,John Guidetti,19,Deportivo Alavés,ST,79,65.0,80.0,68.0,75.0,43.0,76.0,19-20
209960,Pacheco,Fernando Pacheco Flores,19,Deportivo Alavés,GK,79,,,,,,,19-20
182002,Sidnei,Sidnei Rechel da Silva Júnior,19,Real Betis,CB,79,60.0,50.0,58.0,62.0,78.0,81.0,19-20
189271,F. Coquelin,Francis Coquelin,19,Valencia,"CDM, CM, CB, LM",79,71.0,58.0,68.0,76.0,78.0,81.0,19-20
202935,Álvaro,Álvaro González Soberón,19,Villarreal,CB,79,73.0,30.0,55.0,59.0,79.0,79.0,19-20
204525,Iñigo Martínez,Íñigo Martínez Berridi,19,Athletic Club,CB,79,73.0,56.0,63.0,61.0,78.0,78.0,19-20
171688,Fábio Coentrão,Fábio Alexandre da Silva Coentrão,19,Real Madrid,LB,79,75.0,63.0,73.0,79.0,74.0,73.0,19-20
179645,S. Kjær,Simon Thorup Kjær,19,Sevilla,CB,79,61.0,55.0,64.0,53.0,78.0,76.0,19-20
183892,G. Mercado,Gabriel Iván Mercado,19,Sevilla,"CB, RB",79,75.0,61.0,66.0,63.0,79.0,80.0,19-20
185431,N. Kalinić,Nikola Kalinić,19,Atlético Madrid,ST,79,70.0,76.0,64.0,74.0,42.0,73.0,19-20
190149,De Marcos,Óscar de Marcos Arana,19,Athletic Club,"RB, RW, RWB",79,85.0,62.0,72.0,76.0,72.0,79.0,19-20
190286,Canales,Sergio Canales Madrazo,19,Real Betis,"CAM, CM, RM, RW",79,60.0,73.0,80.0,78.0,40.0,53.0,19-20
192679,Escudero,Sergio Escudero Palomo,19,Sevilla,"LB, LM, LWB",79,75.0,63.0,73.0,71.0,78.0,73.0,19-20
193171,Jaume Costa,Jaume Vicent Costa Jordá,19,Villarreal,"LB, LWB",79,80.0,59.0,71.0,73.0,77.0,72.0,19-20
194761,Borja García,Borja García Freire,19,Girona,"LM, CM",79,79.0,74.0,77.0,79.0,60.0,64.0,19-20
